{1: [7, 5, 1], 2: [], 3: [4, 2, 6, 3], 'total_second': 7604}
{1: [5, 1], 2: [7], 3: [4, 2, 6, 3], 'total_second': 8859}
{1: [7], 2: [5, 1], 3: [4, 2, 6, 3], 'total_second': 9194}
{1: [5], 2: [7, 1], 3: [4, 2, 6, 3], 'total_second': 9654}
{1: [7, 5], 2: [1], 3: [4, 2, 6, 3], 'total_second': 9835}
{1: [7, 1], 2: [5], 3: [4, 2, 6, 3], 'total_second': 9903}
{1: [7, 6, 1], 2: [4], 3: [2, 3, 5], 'total_second': 8504}
{1: [7, 6, 1], 2: [2, 4], 3: [5, 3], 'total_second': 10619}
{1: [7, 6, 1], 2: [5, 4], 3: [2, 3], 'total_second': 11082}
{1: [7, 6, 1], 2: [5], 3: [4, 2, 3], 'total_second': 11180}
{1: [7, 6, 1], 2: [4, 2, 5], 3: [3], 'total_second': 11181}
{1: [7, 6, 1], 2: [2, 5], 3: [4, 3], 'total_second': 11298}
{1: [7, 2, 5], 2: [], 3: [4, 6, 3, 1], 'total_second': 7612}
{1: [2, 5], 2: [7], 3: [4, 6, 3, 1], 'total_second': 8818}
{1: [7], 2: [2, 5], 3: [4, 6, 3, 1], 'total_second': 9181}
{1: [5], 2: [7, 2], 3: [4, 6, 3, 1], 'total_second': 10122}
{1: [7, 5], 2: [2], 3: [4, 6, 3, 1], 'total_second': 10266}
{1: [7, 2], 2: [5], 3: [4, 6, 3, 1], 'total_second': 10338}
{1: [7, 2, 6], 2: [4], 3: [5, 3, 1], 'total_second': 8566}
{1: [7, 2, 6], 2: [1, 4], 3: [5, 3], 'total_second': 10319}
{1: [7, 2, 6], 2: [5, 4], 3: [3, 1], 'total_second': 11157}
{1: [7, 2, 6], 2: [4, 5, 1], 3: [3], 'total_second': 11232}
{1: [7, 2, 6], 2: [5], 3: [4, 3, 1], 'total_second': 11252}
{1: [7, 2, 6], 2: [5, 1], 3: [4, 3], 'total_second': 11323}
{1: [2, 6, 3, 1], 2: [], 3: [4, 7, 5], 'total_second': 7565}
{1: [3, 5], 2: [4, 2, 6, 1], 3: [7], 'total_second': 9228}
{1: [7], 2: [4, 2, 6, 1], 3: [5, 3], 'total_second': 9457}
{1: [2, 6, 3], 2: [1], 3: [4, 7, 5], 'total_second': 9896}
{1: [6, 3], 2: [2, 1], 3: [4, 7, 5], 'total_second': 10284}
{1: [6, 3, 1], 2: [2], 3: [4, 7, 5], 'total_second': 10348}
{1: [3], 2: [4, 2, 6, 1], 3: [7, 5], 'total_second': 10873}
{1: [7, 5], 2: [4, 2, 6, 1], 3: [3], 'total_second': 11026}
{1: [3], 2: [2, 6, 1], 3: [4, 7, 5], 'total_second': 11105}
{1: [2, 3], 2: [6, 1], 3: [4, 7, 5], 'total_second': 11153}
{1: [3, 1], 2: [2, 6], 3: [4, 7, 5], 'total_second': 11175}
{1: [2, 3, 1], 2: [6], 3: [4, 7, 5], 'total_second': 11223}
{1: [2, 6, 1], 2: [7], 3: [4, 5, 3], 'total_second': 9255}
{1: [7], 2: [2, 6, 1], 3: [4, 5, 3], 'total_second': 9576}
{1: [2, 6], 2: [7, 1], 3: [4, 5, 3], 'total_second': 10167}
{1: [7, 2, 6], 2: [1], 3: [4, 5, 3], 'total_second': 10397}
{1: [7, 1], 2: [2, 6], 3: [4, 5, 3], 'total_second': 10413}
{1: [6], 2: [7, 2, 1], 3: [4, 5, 3], 'total_second': 10592}
{1: [6, 1], 2: [7, 2], 3: [4, 5, 3], 'total_second': 10639}
{1: [7, 6], 2: [2, 1], 3: [4, 5, 3], 'total_second': 10769}
{1: [7, 2], 2: [6, 1], 3: [4, 5, 3], 'total_second': 10800}
{1: [7, 6, 1], 2: [2], 3: [4, 5, 3], 'total_second': 10816}
{1: [7, 2, 1], 2: [6], 3: [4, 5, 3], 'total_second': 10839}
{1: [4, 2, 6, 3], 2: [], 3: [7, 5, 1], 'total_second': 7831}
{1: [4, 2, 6, 3], 2: [7], 3: [5, 1], 'total_second': 9174}
{1: [4, 2, 6, 3], 2: [5, 1], 3: [7], 'total_second': 9337}
{1: [4, 2, 6, 3], 2: [7, 1], 3: [5], 'total_second': 9978}
{1: [4, 2, 6, 3], 2: [1], 3: [7, 5], 'total_second': 10071}
{1: [4, 2, 6, 3], 2: [5], 3: [7, 1], 'total_second': 10130}
{1: [2, 3, 1], 2: [6, 5], 3: [4, 7], 'total_second': 9539}
{1: [7], 2: [6, 5], 3: [4, 2, 3, 1], 'total_second': 9558}
{1: [4, 2, 3, 1], 2: [6, 5], 3: [7], 'total_second': 9714}
{1: [4, 7], 2: [6, 5], 3: [2, 3, 1], 'total_second': 9910}
{1: [7, 1], 2: [6, 5], 3: [4, 2, 3], 'total_second': 10338}
{1: [2, 3], 2: [6, 5], 3: [4, 7, 1], 'total_second': 10390}
{1: [4, 2, 3], 2: [6, 5], 3: [7, 1], 'total_second': 10565}
{1: [4, 7, 1], 2: [6, 5], 3: [2, 3], 'total_second': 10690}
{1: [3, 1], 2: [6, 5], 3: [7, 2, 4], 'total_second': 10757}
{1: [3], 2: [6, 5], 3: [4, 7, 2, 1], 'total_second': 10768}
{1: [7, 2, 1], 2: [6, 5], 3: [4, 3], 'total_second': 10815}
{1: [7, 2], 2: [6, 5], 3: [4, 3, 1], 'total_second': 10833}
{1: [4, 3], 2: [6, 5], 3: [7, 2, 1], 'total_second': 11042}
{1: [4, 3, 1], 2: [6, 5], 3: [7, 2], 'total_second': 11080}
{1: [4, 7, 2, 1], 2: [6, 5], 3: [3], 'total_second': 11170}
{1: [4, 7, 2], 2: [6, 5], 3: [3, 1], 'total_second': 11188}
{1: [4, 6, 3], 2: [], 3: [7, 5, 2, 1], 'total_second': 7937}
{1: [6, 3], 2: [4], 3: [7, 5, 2, 1], 'total_second': 8170}
{1: [3], 2: [6, 4], 3: [7, 5, 2, 1], 'total_second': 11127}
{1: [4, 3], 2: [6], 3: [7, 5, 2, 1], 'total_second': 11655}
{1: [7, 6, 1], 2: [], 3: [4, 2, 3, 5], 'total_second': 7992}
{1: [6, 1], 2: [7], 3: [4, 2, 3, 5], 'total_second': 9214}
{1: [7], 2: [6, 1], 3: [4, 2, 3, 5], 'total_second': 9536}
{1: [6], 2: [7, 1], 3: [4, 2, 3, 5], 'total_second': 10126}
{1: [7, 6], 2: [1], 3: [4, 2, 3, 5], 'total_second': 10340}
{1: [7, 1], 2: [6], 3: [4, 2, 3, 5], 'total_second': 10373}
{1: [4, 5, 3], 2: [7], 3: [2, 6, 1], 'total_second': 9529}
{1: [4, 5, 3], 2: [2, 6, 1], 3: [7], 'total_second': 9719}
{1: [4, 5, 3], 2: [7, 1], 3: [2, 6], 'total_second': 10453}
{1: [4, 5, 3], 2: [2, 6], 3: [7, 1], 'total_second': 10640}
{1: [4, 5, 3], 2: [7, 2, 1], 3: [6], 'total_second': 10872}
{1: [4, 5, 3], 2: [7, 2], 3: [6, 1], 'total_second': 10907}
{1: [4, 5, 3], 2: [6, 1], 3: [7, 2], 'total_second': 11034}
{1: [4, 5, 3], 2: [6], 3: [7, 2, 1], 'total_second': 11066}
{1: [4, 7, 5], 2: [], 3: [2, 6, 3, 1], 'total_second': 7843}
{1: [4, 7, 5], 2: [1], 3: [2, 6, 3], 'total_second': 10187}
{1: [4, 7, 5], 2: [2, 1], 3: [6, 3], 'total_second': 10569}
{1: [4, 7, 5], 2: [2], 3: [6, 3, 1], 'total_second': 10620}
{1: [4, 7, 5], 2: [6, 1], 3: [2, 3], 'total_second': 11444}
{1: [4, 7, 5], 2: [2, 6, 1], 3: [3], 'total_second': 11498}
{1: [4, 7, 5], 2: [6], 3: [2, 3, 1], 'total_second': 11501}
{1: [4, 7, 5], 2: [2, 6], 3: [3, 1], 'total_second': 11555}
{1: [4, 6, 3, 1], 2: [], 3: [7, 2, 5], 'total_second': 7861}
{1: [4, 6, 3, 1], 2: [7], 3: [2, 5], 'total_second': 9114}
{1: [4, 6, 3, 1], 2: [2, 5], 3: [7], 'total_second': 9337}
{1: [4, 6, 3, 1], 2: [7, 2], 3: [5], 'total_second': 10459}
{1: [4, 6, 3, 1], 2: [2], 3: [7, 5], 'total_second': 10515}
{1: [4, 6, 3, 1], 2: [5], 3: [7, 2], 'total_second': 10585}
{1: [4, 2, 3, 5], 2: [7], 3: [6, 1], 'total_second': 9486}
{1: [4, 2, 3, 5], 2: [6, 1], 3: [7], 'total_second': 9683}
{1: [4, 2, 3, 5], 2: [7, 1], 3: [6], 'total_second': 10410}
{1: [4, 2, 3, 5], 2: [6], 3: [7, 1], 'total_second': 10604}
{1: [4, 7, 2], 2: [], 3: [5, 6, 3, 1], 'total_second': 7569}
{1: [7, 2], 2: [4], 3: [5, 6, 3, 1], 'total_second': 7729}
{1: [], 2: [7, 2, 4], 3: [5, 6, 3, 1], 'total_second': 7749}
{1: [2], 2: [7, 4], 3: [5, 6, 3, 1], 'total_second': 8360}
{1: [7], 2: [2, 4], 3: [5, 6, 3, 1], 'total_second': 8579}
{1: [4], 2: [7, 2], 3: [5, 6, 3, 1], 'total_second': 8596}
{1: [4, 2], 2: [7], 3: [5, 6, 3, 1], 'total_second': 8710}
{1: [4, 7], 2: [2], 3: [5, 6, 3, 1], 'total_second': 9129}
{1: [7, 5], 2: [], 3: [4, 2, 6, 3, 1], 'total_second': 7491}
{1: [5], 2: [7], 3: [4, 2, 6, 3, 1], 'total_second': 8746}
{1: [7], 2: [5], 3: [4, 2, 6, 3, 1], 'total_second': 9123}
{1: [7, 2, 6, 1], 2: [], 3: [4, 5, 3], 'total_second': 8049}
{1: [7, 2, 6, 1], 2: [4], 3: [5, 3], 'total_second': 8562}
{1: [3, 1], 2: [2, 6, 5], 3: [4, 7], 'total_second': 9491}
{1: [7], 2: [2, 6, 5], 3: [4, 3, 1], 'total_second': 9609}
{1: [4, 3, 1], 2: [2, 6, 5], 3: [7], 'total_second': 9765}
{1: [4, 7], 2: [2, 6, 5], 3: [3, 1], 'total_second': 9964}
{1: [3], 2: [2, 6, 5], 3: [4, 7, 1], 'total_second': 10342}
{1: [7, 1], 2: [2, 6, 5], 3: [4, 3], 'total_second': 10389}
{1: [4, 3], 2: [2, 6, 5], 3: [7, 1], 'total_second': 10616}
{1: [4, 7, 1], 2: [2, 6, 5], 3: [3], 'total_second': 10744}
{1: [7, 2, 6, 1], 2: [5, 4], 3: [3], 'total_second': 11153}
{1: [7, 2, 6, 1], 2: [5], 3: [4, 3], 'total_second': 11248}
{1: [7, 2, 6], 2: [], 3: [4, 5, 3, 1], 'total_second': 8053}
{1: [2, 6], 2: [7], 3: [4, 5, 3, 1], 'total_second': 9259}
{1: [7], 2: [2, 6], 3: [4, 5, 3, 1], 'total_second': 9633}
{1: [6], 2: [7, 2], 3: [4, 5, 3, 1], 'total_second': 10643}
{1: [7, 6], 2: [2], 3: [4, 5, 3, 1], 'total_second': 10820}
{1: [7, 2], 2: [6], 3: [4, 5, 3, 1], 'total_second': 10857}
{1: [2, 3], 2: [5, 6, 1], 3: [4, 7], 'total_second': 9535}
{1: [7], 2: [5, 6, 1], 3: [4, 2, 3], 'total_second': 9567}
{1: [4, 2, 3], 2: [5, 6, 1], 3: [7], 'total_second': 9710}
{1: [4, 7], 2: [5, 6, 1], 3: [2, 3], 'total_second': 9919}
{1: [3], 2: [5, 6, 1], 3: [7, 2, 4], 'total_second': 10753}
{1: [7, 2], 2: [5, 6, 1], 3: [4, 3], 'total_second': 10842}
{1: [4, 3], 2: [5, 6, 1], 3: [7, 2], 'total_second': 11076}
{1: [4, 7, 2], 2: [5, 6, 1], 3: [3], 'total_second': 11197}
{1: [4, 2, 6, 3, 1], 2: [], 3: [7, 5], 'total_second': 7740}
{1: [4, 2, 6, 3, 1], 2: [7], 3: [5], 'total_second': 9083}
{1: [4, 2, 6, 3, 1], 2: [5], 3: [7], 'total_second': 9279}
{1: [2, 3, 1], 2: [4, 6, 5], 3: [7], 'total_second': 9298}
{1: [7], 2: [4, 6, 5], 3: [2, 3, 1], 'total_second': 9429}
{1: [2, 3], 2: [4, 6, 5], 3: [7, 1], 'total_second': 10149}
{1: [7, 1], 2: [4, 6, 5], 3: [2, 3], 'total_second': 10209}
{1: [3], 2: [4, 6, 5], 3: [7, 2, 1], 'total_second': 10527}
{1: [3, 1], 2: [4, 6, 5], 3: [7, 2], 'total_second': 10565}
{1: [7, 2, 1], 2: [4, 6, 5], 3: [3], 'total_second': 10689}
{1: [7, 2], 2: [4, 6, 5], 3: [3, 1], 'total_second': 10707}
{1: [4, 5, 3, 1], 2: [7], 3: [2, 6], 'total_second': 9558}
{1: [4, 5, 3, 1], 2: [2, 6], 3: [7], 'total_second': 9789}
{1: [4, 5, 3, 1], 2: [7, 2], 3: [6], 'total_second': 10936}
{1: [4, 5, 3, 1], 2: [6], 3: [7, 2], 'total_second': 11104}
{1: [7, 6, 5], 2: [], 3: [4, 2, 3, 1], 'total_second': 7972}
{1: [7, 6, 5], 2: [4], 3: [2, 3, 1], 'total_second': 8484}
{1: [7, 6, 5], 2: [1, 4], 3: [2, 3], 'total_second': 10237}
{1: [7, 6, 5], 2: [1], 3: [4, 2, 3], 'total_second': 10316}
{1: [7, 6, 5], 2: [2, 4], 3: [3, 1], 'total_second': 10612}
{1: [7, 6, 5], 2: [4, 2, 1], 3: [3], 'total_second': 10639}
{1: [7, 6, 5], 2: [2, 1], 3: [4, 3], 'total_second': 10756}
{1: [7, 6, 5], 2: [2], 3: [4, 3, 1], 'total_second': 10807}
{1: [7, 2, 1], 2: [], 3: [4, 6, 3, 5], 'total_second': 7132}
{1: [], 2: [7, 2, 1], 3: [4, 6, 3, 5], 'total_second': 7829}
{1: [2, 1], 2: [7], 3: [4, 6, 3, 5], 'total_second': 8338}
{1: [7], 2: [2, 1], 3: [4, 6, 3, 5], 'total_second': 8659}
{1: [2], 2: [7, 1], 3: [4, 6, 3, 5], 'total_second': 9264}
{1: [1], 2: [7, 2], 3: [4, 6, 3, 5], 'total_second': 9329}
{1: [7, 1], 2: [2], 3: [4, 6, 3, 5], 'total_second': 9490}
{1: [7, 2], 2: [1], 3: [4, 6, 3, 5], 'total_second': 9494}
{1: [4, 7], 2: [], 3: [2, 5, 6, 3, 1], 'total_second': 6385}
{1: [], 2: [7, 4], 3: [2, 5, 6, 3, 1], 'total_second': 6539}
{1: [7], 2: [4], 3: [2, 5, 6, 3, 1], 'total_second': 6545}
{1: [4], 2: [7], 3: [2, 5, 6, 3, 1], 'total_second': 7251}
{1: [4, 6, 3, 5], 2: [], 3: [7, 2, 1], 'total_second': 7363}
{1: [4, 6, 3, 5], 2: [7, 2, 1], 3: [], 'total_second': 7850}
{1: [2, 5, 3, 1], 2: [4], 3: [7, 6], 'total_second': 8554}
{1: [4, 6, 3, 5], 2: [7], 3: [2, 1], 'total_second': 8616}
{1: [4, 6, 3, 5], 2: [2, 1], 3: [7], 'total_second': 8806}
{1: [4, 6, 3, 5], 2: [7, 1], 3: [2], 'total_second': 9549}
{1: [4, 6, 3, 5], 2: [7, 2], 3: [1], 'total_second': 9690}
{1: [4, 6, 3, 5], 2: [2], 3: [7, 1], 'total_second': 9721}
{1: [4, 6, 3, 5], 2: [1], 3: [7, 2], 'total_second': 9732}
{1: [2, 3, 5], 2: [1, 4], 3: [7, 6], 'total_second': 10217}
{1: [3, 5], 2: [4, 2, 1], 3: [7, 6], 'total_second': 10517}
{1: [5, 3, 1], 2: [2, 4], 3: [7, 6], 'total_second': 10547}
{1: [4, 2, 3, 5], 2: [1], 3: [7, 6], 'total_second': 10583}
{1: [4, 5, 3], 2: [2, 1], 3: [7, 6], 'total_second': 11008}
{1: [3, 1], 2: [4, 2, 5], 3: [7, 6], 'total_second': 11048}
{1: [2, 3, 1], 2: [5, 4], 3: [7, 6], 'total_second': 11051}
{1: [4, 5, 3, 1], 2: [2], 3: [7, 6], 'total_second': 11072}
{1: [3], 2: [4, 2, 5, 1], 3: [7, 6], 'total_second': 11106}
{1: [2, 3], 2: [4, 5, 1], 3: [7, 6], 'total_second': 11113}
{1: [4, 2, 3, 1], 2: [5], 3: [7, 6], 'total_second': 11436}
{1: [4, 2, 3], 2: [5, 1], 3: [7, 6], 'total_second': 11494}
{1: [4, 3, 1], 2: [2, 5], 3: [7, 6], 'total_second': 11554}
{1: [4, 3], 2: [2, 5, 1], 3: [7, 6], 'total_second': 11612}
{1: [3, 1], 2: [4, 2, 6, 5], 3: [7], 'total_second': 9259}
{1: [7], 2: [4, 2, 6, 5], 3: [3, 1], 'total_second': 9492}
{1: [3], 2: [4, 2, 6, 5], 3: [7, 1], 'total_second': 10110}
{1: [7, 1], 2: [4, 2, 6, 5], 3: [3], 'total_second': 10272}
{1: [7, 6], 2: [], 3: [4, 2, 5, 3, 1], 'total_second': 8077}
{1: [6], 2: [7], 3: [4, 2, 5, 3, 1], 'total_second': 9299}
{1: [7], 2: [6], 3: [4, 2, 5, 3, 1], 'total_second': 9674}
{1: [2, 6, 3], 2: [], 3: [4, 7, 5, 1], 'total_second': 7656}
{1: [2, 6, 5, 1], 2: [3], 3: [4, 7], 'total_second': 9606}
{1: [7], 2: [3], 3: [4, 2, 6, 5, 1], 'total_second': 9625}
{1: [4, 2, 6, 5, 1], 2: [3], 3: [7], 'total_second': 9781}
{1: [4, 7], 2: [3], 3: [2, 6, 5, 1], 'total_second': 9977}
{1: [7, 1], 2: [3], 3: [4, 2, 6, 5], 'total_second': 10301}
{1: [2, 6, 5], 2: [3], 3: [4, 7, 1], 'total_second': 10357}
{1: [6, 3], 2: [2], 3: [4, 7, 5, 1], 'total_second': 10439}
{1: [4, 2, 6, 5], 2: [3], 3: [7, 1], 'total_second': 10532}
{1: [4, 7, 1], 2: [3], 3: [2, 6, 5], 'total_second': 10653}
{1: [7, 6, 5], 2: [3], 3: [4, 2, 1], 'total_second': 10701}
{1: [7, 2, 1], 2: [3], 3: [4, 6, 5], 'total_second': 10718}
{1: [6, 5], 2: [3], 3: [4, 7, 2, 1], 'total_second': 10782}
{1: [5, 6, 1], 2: [3], 3: [7, 2, 4], 'total_second': 10796}
{1: [7, 2], 2: [3], 3: [4, 5, 6, 1], 'total_second': 10813}
{1: [4, 6, 5], 2: [3], 3: [7, 2, 1], 'total_second': 10949}
{1: [4, 5, 6, 1], 2: [3], 3: [7, 2], 'total_second': 11060}
{1: [4, 7, 2, 1], 2: [3], 3: [6, 5], 'total_second': 11072}
{1: [7, 5], 2: [3], 3: [4, 2, 6, 1], 'total_second': 11088}
{1: [2, 6, 1], 2: [3], 3: [4, 7, 5], 'total_second': 11162}
{1: [4, 7, 2], 2: [3], 3: [5, 6, 1], 'total_second': 11166}
{1: [7, 2, 6, 1], 2: [3], 3: [4, 5], 'total_second': 11186}
{1: [7, 2, 5], 2: [3], 3: [4, 6, 1], 'total_second': 11209}
{1: [7, 6, 1], 2: [3], 3: [4, 2, 5], 'total_second': 11210}
{1: [7, 5, 1], 2: [3], 3: [4, 2, 6], 'total_second': 11217}
{1: [3], 2: [2, 6], 3: [4, 7, 5, 1], 'total_second': 11266}
{1: [2, 6], 2: [3], 3: [4, 7, 5, 1], 'total_second': 11270}
{1: [7, 2, 6], 2: [3], 3: [4, 5, 1], 'total_second': 11294}
{1: [2, 3], 2: [6], 3: [4, 7, 5, 1], 'total_second': 11314}
{1: [7, 6], 2: [3], 3: [4, 2, 5, 1], 'total_second': 11318}
{1: [7, 1, 2, 5], 2: [3], 3: [4, 6], 'total_second': 11321}
{1: [4, 2, 6, 1], 2: [3], 3: [7, 5], 'total_second': 11337}
{1: [4, 7, 5], 2: [3], 3: [2, 6, 1], 'total_second': 11440}
{1: [4, 2, 6], 2: [3], 3: [7, 5, 1], 'total_second': 11445}
{1: [4, 6, 1], 2: [3], 3: [7, 2, 5], 'total_second': 11458}
{1: [4, 6], 2: [3], 3: [7, 5, 2, 1], 'total_second': 11551}
{1: [4, 2, 5, 1], 2: [3], 3: [7, 6], 'total_second': 11570}
{1: [7, 2, 6, 5], 2: [], 3: [4, 3, 1], 'total_second': 8040}
{1: [7, 2, 6, 5], 2: [4], 3: [3, 1], 'total_second': 8555}
{1: [7, 2, 6, 5], 2: [1, 4], 3: [3], 'total_second': 10308}
{1: [7, 2, 6, 5], 2: [1], 3: [4, 3], 'total_second': 10384}
{1: [7, 2, 6, 5], 2: [3], 3: [4, 1], 'total_second': 10407}
{1: [7, 5, 6, 1], 2: [], 3: [4, 2, 3], 'total_second': 7977}
{1: [7, 5, 6, 1], 2: [4], 3: [2, 3], 'total_second': 8489}
{1: [7, 5, 6, 1], 2: [2, 4], 3: [3], 'total_second': 10617}
{1: [7, 5, 6, 1], 2: [3], 3: [4, 2], 'total_second': 10731}
{1: [7, 5, 6, 1], 2: [2], 3: [4, 3], 'total_second': 10812}
{1: [6, 3, 1], 2: [], 3: [4, 7, 2, 5], 'total_second': 7694}
{1: [6, 3], 2: [1], 3: [4, 7, 2, 5], 'total_second': 10025}
{1: [3], 2: [6, 1], 3: [4, 7, 2, 5], 'total_second': 11235}
{1: [6, 1], 2: [3], 3: [4, 7, 2, 5], 'total_second': 11291}
{1: [3, 1], 2: [6], 3: [4, 7, 2, 5], 'total_second': 11305}
{1: [7, 1], 2: [], 3: [4, 2, 6, 3, 5], 'total_second': 6715}
{1: [], 2: [7, 1], 3: [4, 2, 6, 3, 5], 'total_second': 7412}
{1: [1], 2: [7], 3: [4, 2, 6, 3, 5], 'total_second': 7953}
{1: [2, 6, 3, 1], 2: [7, 5], 3: [4], 'total_second': 8207}
{1: [], 2: [7, 5], 3: [4, 2, 6, 3, 1], 'total_second': 8230}
{1: [4, 2, 6, 3, 1], 2: [7, 5], 3: [], 'total_second': 8260}
{1: [7], 2: [1], 3: [4, 2, 6, 3, 5], 'total_second': 8279}
{1: [4], 2: [7, 5], 3: [2, 6, 3, 1], 'total_second': 8879}
{1: [1], 2: [7, 5], 3: [4, 2, 6, 3], 'total_second': 9679}
{1: [2, 6, 3], 2: [7, 5], 3: [4, 1], 'total_second': 9749}
{1: [4, 2, 6, 3], 2: [7, 5], 3: [1], 'total_second': 10036}
{1: [4, 1], 2: [7, 5], 3: [2, 6, 3], 'total_second': 10049}
{1: [6, 3], 2: [7, 5], 3: [4, 2, 1], 'total_second': 10059}
{1: [2, 1], 2: [7, 5], 3: [4, 6, 3], 'total_second': 10064}
{1: [2], 2: [7, 5], 3: [4, 6, 3, 1], 'total_second': 10082}
{1: [6, 3, 1], 2: [7, 5], 3: [4, 2], 'total_second': 10097}
{1: [4, 6, 3], 2: [7, 5], 3: [2, 1], 'total_second': 10338}
{1: [4, 2, 1], 2: [7, 5], 3: [6, 3], 'total_second': 10353}
{1: [4, 2], 2: [7, 5], 3: [6, 3, 1], 'total_second': 10371}
{1: [4, 6, 3, 1], 2: [7, 5], 3: [2], 'total_second': 10376}
{1: [3], 2: [7, 5], 3: [4, 2, 6, 1], 'total_second': 10880}
{1: [3, 1], 2: [7, 5], 3: [4, 2, 6], 'total_second': 10909}
{1: [2, 3], 2: [7, 5], 3: [4, 6, 1], 'total_second': 10919}
{1: [6, 1], 2: [7, 5], 3: [4, 2, 3], 'total_second': 10940}
{1: [6], 2: [7, 5], 3: [4, 2, 3, 1], 'total_second': 10944}
{1: [2, 3, 1], 2: [7, 5], 3: [4, 6], 'total_second': 10948}
{1: [2, 6, 1], 2: [7, 5], 3: [4, 3], 'total_second': 10992}
{1: [2, 6], 2: [7, 5], 3: [4, 3, 1], 'total_second': 10996}
{1: [4, 2, 3], 2: [7, 5], 3: [6, 1], 'total_second': 11208}
{1: [4, 6, 1], 2: [7, 5], 3: [2, 3], 'total_second': 11219}
{1: [4, 6], 2: [7, 5], 3: [2, 3, 1], 'total_second': 11223}
{1: [4, 2, 3, 1], 2: [7, 5], 3: [6], 'total_second': 11237}
{1: [4, 3], 2: [7, 5], 3: [2, 6, 1], 'total_second': 11266}
{1: [4, 2, 6, 1], 2: [7, 5], 3: [3], 'total_second': 11282}
{1: [4, 2, 6], 2: [7, 5], 3: [3, 1], 'total_second': 11286}
{1: [4, 3, 1], 2: [7, 5], 3: [2, 6], 'total_second': 11295}
{1: [4, 2, 5, 3, 1], 2: [], 3: [7, 6], 'total_second': 8329}
{1: [4, 2, 5, 3, 1], 2: [7], 3: [6], 'total_second': 9592}
{1: [4, 2, 5, 3, 1], 2: [6], 3: [7], 'total_second': 9830}
{1: [3], 2: [2, 6, 5, 1], 3: [4, 7], 'total_second': 9549}
{1: [7], 2: [2, 6, 5, 1], 3: [4, 3], 'total_second': 9680}
{1: [4, 3], 2: [2, 6, 5, 1], 3: [7], 'total_second': 9823}
{1: [4, 7], 2: [2, 6, 5, 1], 3: [3], 'total_second': 10035}
{1: [4, 2, 3, 5], 2: [], 3: [7, 6, 1], 'total_second': 8223}
{1: [2, 3, 5], 2: [4], 3: [7, 6, 1], 'total_second': 8448}
{1: [3, 5], 2: [2, 4], 3: [7, 6, 1], 'total_second': 10474}
{1: [3], 2: [4, 2, 5], 3: [7, 6, 1], 'total_second': 11019}
{1: [2, 3], 2: [5, 4], 3: [7, 6, 1], 'total_second': 11022}
{1: [4, 5, 3], 2: [2], 3: [7, 6, 1], 'total_second': 11043}
{1: [4, 2, 3], 2: [5], 3: [7, 6, 1], 'total_second': 11407}
{1: [4, 2, 5], 2: [3], 3: [7, 6, 1], 'total_second': 11441}
{1: [4, 3], 2: [2, 5], 3: [7, 6, 1], 'total_second': 11525}
{1: [4, 7, 5, 1], 2: [], 3: [2, 6, 3], 'total_second': 7956}
{1: [7, 3], 2: [], 3: [4, 2, 6, 5, 1], 'total_second': 7970}
{1: [7, 3], 2: [4], 3: [2, 6, 5, 1], 'total_second': 8482}
{1: [7, 2, 6, 5], 2: [3, 1], 3: [4], 'total_second': 8815}
{1: [7, 3], 2: [2, 6, 5, 1], 3: [4], 'total_second': 8837}
{1: [2, 6, 5], 2: [3, 1], 3: [4, 7], 'total_second': 9456}
{1: [7], 2: [3, 1], 3: [4, 2, 6, 5], 'total_second': 9484}
{1: [4, 2, 6, 5], 2: [3, 1], 3: [7], 'total_second': 9631}
{1: [4, 7], 2: [3, 1], 3: [2, 6, 5], 'total_second': 9836}
{1: [7, 3], 2: [1, 4], 3: [2, 6, 5], 'total_second': 10131}
{1: [7, 3], 2: [4, 2, 6, 5], 3: [1], 'total_second': 10201}
{1: [7, 3], 2: [1], 3: [4, 2, 6, 5], 'total_second': 10210}
{1: [7, 3], 2: [2, 6, 5], 3: [4, 1], 'total_second': 10321}
{1: [7, 3], 2: [4, 2, 1], 3: [6, 5], 'total_second': 10472}
{1: [7, 3], 2: [4, 6, 5], 3: [2, 1], 'total_second': 10503}
{1: [7, 3], 2: [2, 4], 3: [5, 6, 1], 'total_second': 10521}
{1: [7, 3], 2: [2, 1], 3: [4, 6, 5], 'total_second': 10590}
{1: [7, 3], 2: [6, 5], 3: [4, 2, 1], 'total_second': 10632}
{1: [7, 3], 2: [5, 6, 1], 3: [4, 2], 'total_second': 10666}
{1: [7, 6, 5], 2: [3, 1], 3: [4, 2], 'total_second': 10689}
{1: [7, 2], 2: [3, 1], 3: [4, 6, 5], 'total_second': 10699}
{1: [7, 3], 2: [2], 3: [4, 5, 6, 1], 'total_second': 10718}
{1: [6, 5], 2: [3, 1], 3: [7, 2, 4], 'total_second': 10721}
{1: [4, 7, 5, 1], 2: [2], 3: [6, 3], 'total_second': 10733}
{1: [4, 6, 5], 2: [3, 1], 3: [7, 2], 'total_second': 10937}
{1: [7, 3], 2: [4, 2, 6, 1], 3: [5], 'total_second': 10939}
{1: [7, 3], 2: [5, 4], 3: [2, 6, 1], 'total_second': 10967}
{1: [7, 3], 2: [4, 6, 1], 3: [2, 5], 'total_second': 10970}
